yq,epu,EPU,h_EPU_war,lsp,ffr,lemp,ldurable,lnondurable,lgdp,lgross,lfixed,lnonres,lstruct,lequip,lpce,lip,vix,eu,lresident,year,mich,quarter,time,ym,linvest,lconsumption,dlgdp,l1,f1,l2,f2,l3,f3,recession
1935.25,,,240.9066,2.2645409,1.5,,,,1.9282564,,,,,,,1.7574284,,,,1935,,2,7741,1935.25,,,.0034980774,.065951467,.029052019,-.00013458729,.057536721,-.046263337,.0051078796,0
1935.5,,,190.16479,2.4163499,1.5,,,,1.9573084,,,,,,,1.7994246,,,,1935,,3,7742,1935.5,,,.029052019,.0034980774,.057536721,.065951467,.0051078796,-.00013458729,.064772844,0
1935.75,,,174.39594,2.5382245,1.5,,,,2.0148451,,,,,,,1.8765036,,,,1935,,4,7743,1935.75,,,.057536721,.029052019,.0051078796,.0034980774,.064772844,.065951467,.030048847,0
1936,,,199.48088,2.6661181,1.5,,,,2.019953,,,,,,,1.8627559,,,,1936,,1,7744,1936,,,.0051078796,.057536721,.064772844,.029052019,.030048847,.0034980774,.034708023,0
1936.25,,,191.4809,2.677788,1.5,,,,2.0847259,,,,,,,1.9427251,,,,1936,,2,7745,1936.25,,,.064772844,.0051078796,.030048847,.057536721,.034708023,.029052019,-.003595829,0
1936.5,,,129.66583,2.7617757,1.5,,,,2.1147747,,,,,,,1.9964226,,,,1936,,3,7746,1936.5,,,.030048847,.064772844,.034708023,.0051078796,-.003595829,.057536721,.026690006,0
1936.75,,,117.17741,2.839386,1.5,,,,2.1494827,,,,,,,2.0563495,,,,1936,,4,7747,1936.75,,,.034708023,.030048847,-.003595829,.064772844,.026690006,.0051078796,-.0040216446,0
1937,,,140.96913,2.886507,1.5,,,,2.1458869,,,,,,,2.0990796,,,,1937,,1,7748,1937,,,-.003595829,.034708023,.026690006,.030048847,-.0040216446,.064772844,-.079262257,0
1937.25,,,155.99474,2.790942,1.5,,,,2.1725769,,,,,,,2.1165695,,,,1937,,2,7749,1937.25,,,.026690006,-.003595829,-.0040216446,.034708023,-.079262257,.030048847,-.045973301,0
1937.5,,,164.18523,2.7635977,1.3066666,,,,2.1685553,,,,,,,2.1001394,,,,1937,,3,7750,1937.5,,,-.0040216446,.026690006,-.079262257,-.003595829,-.045973301,.034708023,.016711473,0
1937.75,,,196.20845,2.4413328,1,,,,2.089293,,,,,,,1.8990765,,,,1937,,4,7751,1937.75,,,-.079262257,-.0040216446,-.045973301,.026690006,.016711473,-.003595829,.060484409,0
1938,,,210.31914,2.3867619,1,,,,2.0433197,,,,,,,1.7742649,,,,1938,,1,7752,1938,,,-.045973301,-.079262257,.016711473,-.0040216446,.060484409,.026690006,.04177618,0
1938.25,,,184.23534,2.3049924,1,,,,2.0600312,,,,,,,1.7402791,,,,1938,,2,7753,1938.25,,,.016711473,-.045973301,.060484409,-.079262257,.04177618,-.0040216446,-.010214567,0
1938.5,,,169.26878,2.4930658,1,,,,2.1205156,,,,,,,1.8383431,,,,1938,,3,7754,1938.5,,,.060484409,.016711473,.04177618,-.045973301,-.010214567,-.079262257,-.015629292,0
1938.75,,,151.84534,2.5601459,1,,,,2.1622918,,,,,,,1.9297137,,,,1938,,4,7755,1938.75,,,.04177618,.060484409,-.010214567,.016711473,-.015629292,-.045973301,.039168596,0
1939,,,147.65996,2.5201397,1,,,,2.1520772,,,,,,,1.9568436,,,,1939,,1,7756,1939,,,-.010214567,.04177618,-.015629292,.060484409,.039168596,.016711473,.066708565,0
1939.25,,,161.62057,2.4125702,1,,,,2.1364479,,,,,,,1.9631071,,,,1939,,2,7757,1939.25,,,-.015629292,-.010214567,.039168596,.04177618,.066708565,.060484409,-.031218052,0
1939.5,,,181.1647,2.4845886,1,,,,2.1756165,,,,,,,2.035322,,,,1939,,3,7758,1939.5,,,.039168596,-.015629292,.066708565,-.010214567,-.031218052,.04177618,.014483213,0
1939.75,,,183.19781,2.5371695,1,,,,2.2423251,,,,,,,2.1451976,,,,1939,,4,7759,1939.75,,,.066708565,.039168596,-.031218052,-.015629292,.014483213,-.010214567,.042609215,0
1940,,,179.77396,2.5033107,1,,,,2.211107,,,,,,,2.1120079,,,,1940,,1,7760,1940,,,-.031218052,.066708565,.014483213,.039168596,.042609215,-.015629292,.045549631,0
1940.25,,,203.26933,2.3785195,1,,,,2.2255902,,,,,,,2.1354918,,,,1940,,2,7761,1940.25,,,.014483213,-.031218052,.042609215,.066708565,.045549631,.039168596,.022150755,0
1940.5,,,197.02072,2.3293941,1,,,,2.2681994,,,,,,,2.1892412,,,,1940,,3,7762,1940.5,,,.042609215,.014483213,.045549631,-.031218052,.022150755,.066708565,.057934761,0
1940.75,,,169.14525,2.3748643,1,,,,2.3137491,,,,,,,2.2464736,,,,1940,,4,7763,1940.75,,,.045549631,.042609215,.022150755,.014483213,.057934761,-.031218052,.054661751,0
1941,,,173.32904,2.3153939,1,,,,2.3358998,,,,,,,2.3307722,,,,1941,,1,7764,1941,,,.022150755,.045549631,.057934761,.042609215,.054661751,.014483213,.035066605,0
1941.25,,,140.12016,2.2627826,1,,,,2.3938346,,,,,,,2.3956213,,,,1941,,2,7765,1941.25,,,.057934761,.022150755,.054661751,.045549631,.035066605,.042609215,.037210703,0
1941.5,,,133.69601,2.3264067,1,,,,2.4484963,,,,,,,2.435024,,,,1941,,3,7766,1941.5,,,.054661751,.057934761,.035066605,.022150755,.037210703,.045549631,.011754274,0
1941.75,,,153.81018,2.2307534,1,,,,2.4835629,,,,,,,2.456708,,,,1941,,4,7767,1941.75,,,.035066605,.054661751,.037210703,.057934761,.011754274,.022150755,.046858072,0
1942,,,177.94852,2.1492395,1,,,,2.5207736,,,,,,,2.5045886,,,,1942,,1,7768,1942,,,.037210703,.035066605,.011754274,.054661751,.046858072,.057934761,.058194876,0
1942.25,,,198.73358,2.0829046,1,,,,2.5325279,,,,,,,2.4914117,,,,1942,,2,7769,1942.25,,,.011754274,.037210703,.046858072,.035066605,.058194876,.054661751,.038527012,0
1942.5,,,193.6888,2.1562326,1,,,,2.579386,,,,,,,2.545249,,,,1942,,3,7770,1942.5,,,.046858072,.011754274,.058194876,.037210703,.038527012,.035066605,.022954702,0
1942.75,,,168.2757,2.2445161,1,,,,2.6375809,,,,,,,2.6261528,,,,1942,,4,7771,1942.75,,,.058194876,.046858072,.038527012,.011754274,.022954702,.037210703,.034744978,0
1943,,,156.57166,2.3617918,1,,,,2.6761079,,,,,,,2.678561,,,,1943,,1,7772,1943,,,.038527012,.058194876,.022954702,.046858072,.034744978,.011754274,.029679298,0
1943.25,,,157.67384,2.4685962,1,,,,2.6990626,,,,,,,2.7077167,,,,1943,,2,7773,1943.25,,,.022954702,.038527012,.034744978,.058194876,.029679298,.046858072,.0086269379,0
1943.5,,,146.7775,2.4867594,1,,,,2.7338076,,,,,,,2.7587152,,,,1943,,3,7774,1943.5,,,.034744978,.022954702,.029679298,.038527012,.0086269379,.058194876,.0062115192,0
1943.75,,,125.89294,2.4475446,1,,,,2.7634869,,,,,,,2.8015988,,,,1943,,4,7775,1943.75,,,.029679298,.034744978,.0086269379,.022954702,.0062115192,.038527012,.017209291,0
1944,,,115.30441,2.477062,1,,,,2.7721138,,,,,,,2.8134928,,,,1944,,1,7776,1944,,,.0086269379,.029679298,.0062115192,.034744978,.017209291,.022954702,.022442341,0
1944.25,,,137.69765,2.5028005,1,,,,2.7783253,,,,,,,2.8097258,,,,1944,,2,7777,1944.25,,,.0062115192,.0086269379,.017209291,.029679298,.022442341,.034744978,.021478891,0
1944.5,,,123.61121,2.5496304,1,,,,2.7955346,,,,,,,2.8102579,,,,1944,,3,7778,1944.5,,,.017209291,.0062115192,.022442341,.0086269379,.021478891,.029679298,-.011869192,0
1944.75,,,139.25845,2.5602694,1,,,,2.817977,,,,,,,2.807023,,,,1944,,4,7779,1944.75,,,.022442341,.017209291,.021478891,.0062115192,-.011869192,.0086269379,-.078835726,0
1945,,,110.6771,2.6233706,1,,,,2.8394558,,,,,,,2.7879367,,,,1945,,1,7780,1945,,,.021478891,.022442341,-.011869192,.017209291,-.078835726,.0062115192,-.076046705,1
1945.25,,,123.48576,2.6895192,1,,,,2.8275867,,,,,,,2.7380638,,,,1945,,2,7781,1945.25,,,-.011869192,.021478891,-.078835726,.022442341,-.076046705,.017209291,-.045331717,1
1945.5,,,177.49666,2.7174153,1,,,,2.7487509,,,,,,,2.5859592,,,,1945,,3,7782,1945.5,,,-.078835726,-.011869192,-.076046705,.021478891,-.045331717,.022442341,-.036203146,1
1945.75,,,150.54036,2.8303964,1,,,,2.6727042,,,,,,,2.4717996,,,,1945,,4,7783,1945.75,,,-.076046705,-.078835726,-.045331717,-.011869192,-.036203146,.021478891,.017844439,1
1946,,,130.09807,2.8832364,1,,,,2.6273725,,,,,,,2.4287152,,,,1946,,1,7784,1946,,,-.045331717,-.076046705,-.036203146,-.078835726,.017844439,-.011869192,-.013293505,0
1946.25,,,120.22184,2.9256372,1,,,,2.5911694,,,,,,,2.4549057,,,,1946,,2,7785,1946.25,,,-.036203146,-.045331717,.017844439,-.076046705,-.013293505,-.078835726,.0007276535,0
1946.5,,,135.44916,2.8272433,1,,,,2.6090138,,,,,,,2.5459259,,,,1946,,3,7786,1946.5,,,.017844439,-.036203146,-.013293505,-.045331717,.0007276535,-.076046705,-.00111866,0
1946.75,,,116.65955,2.6987665,1,,,,2.5957203,,,,,,,2.5947599,,,,1946,,4,7787,1946.75,,,-.013293505,.017844439,.0007276535,-.036203146,-.00111866,-.045331717,-.00097060204,0
1947,,,132.33679,2.7336686,1,,1.5166645,3.0552268,2.5964479,2.4729185,2.4379897,2.0938375,3.3663988,2.0049875,2.4998775,2.6185248,,,3.4010308,1947,,1,7788,1947,2.4729185,2.4998775,.0007276535,-.013293505,-.00111866,.017844439,-.00097060204,-.036203146,.015563965,0
1947.25,,,152.63257,2.6806767,1,,1.5372972,3.0722303,2.5953293,2.3931568,2.4117086,2.0780656,3.3611042,1.9833436,2.5163245,2.6191881,,,3.3497636,1947,,2,7789,1947.25,2.3931568,2.5163245,-.00111866,.0007276535,-.00097060204,-.013293505,.015563965,.017844439,.014600992,0
1947.5,,,112.70941,2.7360857,1,,1.551173,3.0768514,2.5943587,2.3633039,2.4434767,2.0596213,3.3678818,1.949048,2.5195496,2.621125,,,3.492043,1947,,3,7790,1947.5,2.3633039,2.5195496,-.00097060204,-.00111866,.015563965,.0007276535,.014600992,-.013293505,.016103983,0
1947.75,,,113.8375,2.7244384,1,,1.6142265,3.0636714,2.6099226,2.5402625,2.5226038,2.0870376,3.3533719,2.0053914,2.5198715,2.6480727,,,3.668294,1947,,4,7791,1947.75,2.5402625,2.5198715,.015563965,-.00097060204,.014600992,-.00111866,.016103983,.0007276535,.0056180954,0
1948,,,92.012711,2.667743,1.22,10.967777,1.6090379,3.066936,2.6245236,2.6379139,2.554044,2.1434722,3.373929,2.0866654,2.5248482,2.6581705,,,3.6551416,1948,,1,7792,1948,2.6379139,2.5248482,.014600992,.015563965,.016103983,-.00097060204,.0056180954,-.00111866,.0010631084,0
1948.25,,,76.619499,2.779922,1.25,10.973269,1.6158175,3.0767131,2.6406276,2.6979325,2.5525653,2.109607,3.4013975,2.017832,2.5363915,2.6687105,,,3.7114477,1948,,2,7793,1948.25,2.6979325,2.5363915,.016103983,.014600992,.0056180954,.015563965,.0010631084,-.00097060204,-.013766766,0
1948.5,,,86.769241,2.7750571,1.3833333,10.979261,1.632373,3.0706079,2.6462457,2.708117,2.5423105,2.1120298,3.4308534,2.0049875,2.5378942,2.6780362,,,3.6791825,1948,,3,7794,1948.5,2.708117,2.5378942,.0056180954,.016103983,.0010631084,.014600992,-.013766766,.015563965,-.0033812523,0
1948.75,,,88.016724,2.7442987,1.5,10.977029,1.6181995,3.0836058,2.6473088,2.6591401,2.5308356,2.1348763,3.4450548,2.0365341,2.545845,2.667501,,,3.6030765,1948,,4,7795,1948.75,2.6591401,2.545845,.0010631084,.0056180954,-.013766766,.016103983,-.0033812523,.014600992,.010965824,1
1949,,,105.07324,2.7088585,1.5,10.970643,1.5997915,3.087445,2.6335421,2.4966705,2.4732556,2.0869136,3.426085,1.9708815,2.5474119,2.6346376,,,3.5265076,1949,,1,7796,1949,2.4966705,2.5474119,-.013766766,.0010631084,-.0033812523,.0056180954,.010965824,.016103983,-.0090219975,1
1949.25,,,69.581001,2.6770215,1.5,10.959364,1.6828742,3.090224,2.6301608,2.3540385,2.4424341,2.0489824,3.4023967,1.9205923,2.562639,2.6027315,,,3.5096033,1949,,2,7797,1949.25,2.3540385,2.562639,-.0033812523,-.013766766,.010965824,.0010631084,-.0090219975,.0056180954,.039074183,1
1949.5,,,77.80201,2.7198758,1.5,10.957627,1.7295294,3.0814512,2.6411266,2.433701,2.4406934,2.0022905,3.357141,1.865784,2.5648725,2.6047091,,,3.591625,1949,,3,7798,1949.5,2.433701,2.5648725,.010965824,-.0033812523,-.0090219975,-.013766766,.039074183,.0010631084,.029779673,1
1949.75,,,60.727268,2.7837353,1.5,10.96313,1.7684908,3.097702,2.6321046,2.3832431,2.4763703,1.9897903,3.3293076,1.8548907,2.579459,2.599941,,,3.7066457,1949,,4,7799,1949.75,2.3832431,2.579459,-.0090219975,.010965824,.039074183,-.0033812523,.029779673,-.013766766,.037814856,1
1950,,,73.612213,2.8416986,1.5,10.963093,1.8061553,3.1103992,2.6711788,2.5962243,2.5360749,2.0183637,3.3758795,1.8721098,2.595926,2.6511319,,,3.8124678,1950,,1,7800,1950,2.5962243,2.595926,.039074183,-.0090219975,.029779673,.010965824,.037814856,-.0033812523,.019145727,0
1950.25,,,65.118767,2.9087937,1.5,10.981234,1.8144989,3.1219683,2.7009585,2.6979325,2.6208935,2.098386,3.4250767,1.9789304,2.6122732,2.7316585,,,3.9039907,1950,,2,7801,1950.25,2.6979325,2.6122732,.029779673,.039074183,.037814856,-.0090219975,.019145727,.010965824,.013606548,0
1950.5,,,90.873146,2.9061906,1.6133333,10.993004,2.0272267,3.1390965,2.7387733,2.780371,2.6896145,2.1780417,3.4813633,2.0806909,2.6622856,2.8091059,,,3.9571683,1950,,3,7802,1950.5,2.780371,2.6622856,.037814856,.029779673,.019145727,.039074183,.013606548,-.0090219975,.017182589,0
1950.75,,,87.866646,2.9864337,1.75,10.996128,1.8952181,3.1166215,2.7579191,2.899992,2.6694479,2.1765683,3.5066679,2.0653427,2.6316731,2.8262663,,,3.9094396,1950,,4,7803,1950.75,2.899992,2.6316731,.019145727,.037814856,.013606548,.029779673,.017182589,.039074183,.020393133,0
1951,,,91.728737,3.0731885,1.75,11.000403,1.9262904,3.1347983,2.7715256,2.7922075,2.6325362,2.1500165,3.5099022,2.0218124,2.6555631,2.846226,,,3.8562989,1951,,1,7804,1951,2.7922075,2.6555631,.013606548,.019145727,.017182589,.037814856,.020393133,.029779673,.0022273064,0
1951.25,,,84.070923,3.0817816,1.75,11.000407,1.7713867,3.1200716,2.7887082,2.8151093,2.5869365,2.1620579,3.5432756,2.0235324,2.6268401,2.8493421,,,3.7129133,1951,,2,7805,1951.25,2.8151093,2.6268401,.017182589,.013606548,.020393133,.019145727,.0022273064,.037814856,.010526419,0
1951.5,,,87.992142,3.1250219,1.75,11.001334,1.7531918,3.140871,2.8091013,2.7386441,2.572154,2.1736147,3.5372131,2.0449796,2.6384144,2.8252287,,,3.6477189,1951,,3,7806,1951.5,2.7386441,2.6384144,.020393133,.017182589,.0022273064,.013606548,.010526419,.019145727,.0020802021,0
1951.75,,,55.16119,3.142328,1.75,11.003993,1.7498953,3.152565,2.8113286,2.6556334,2.5644107,2.1570969,3.4979913,2.0352283,2.644258,2.832094,,,3.6572857,1951,,4,7807,1951.75,2.6556334,2.644258,.0022273064,.020393133,.010526419,.017182589,.0020802021,.013606548,.0072171688,0
1952,,,70.269073,3.174695,1.75,11.006691,1.755614,3.1442385,2.8218551,2.6813638,2.5796106,2.1667652,3.4992008,2.0405707,2.6464584,2.8550193,,,3.6831379,1952,,1,7808,1952,2.6813638,2.6464584,.010526419,.0022273064,.0020802021,.020393133,.0072171688,.017182589,.032247782,0
1952.25,,,76.596809,3.1761849,1.75,11.00389,1.7749524,3.1672456,2.8239353,2.6029859,2.5962989,2.1824493,3.5063679,2.0543802,2.6659079,2.8404748,,,3.7015488,1952,,2,7809,1952.25,2.6029859,2.6659079,.0020802021,.010526419,.0072171688,.0022273064,.032247782,.020393133,.01843524,0
1952.5,,,63.238586,3.2196531,1.75,11.003652,1.7137979,3.1846571,2.8311524,2.6552119,2.5404203,2.1013253,3.5146749,1.8941656,2.6707637,2.8685274,,,3.6917753,1952,,3,7810,1952.5,2.6552119,2.6707637,.0072171688,.0020802021,.032247782,.010526419,.01843524,.0022273064,.0078136921,0
1952.75,,,73.032051,3.223047,1.75,11.01222,1.8727249,3.1992445,2.8634002,2.7247763,2.6137395,2.186276,3.5522864,2.0125,2.7055137,2.9384117,,,3.7443852,1952,,4,7811,1952.75,2.7247763,2.7055137,.032247782,.0072171688,.01843524,.0020802021,.0078136921,.010526419,-.00563097,0
1953,,,71.034157,3.2584975,1.96,11.032162,1.9058319,3.2054257,2.8818355,2.7460523,2.653594,2.239006,3.5819345,2.0811901,2.7173402,2.9581559,,,3.7603858,1953,,1,7812,1953,2.7460523,2.7173402,.01843524,.032247782,.0078136921,.0072171688,-.00563097,.0020802021,-.015324116,0
1953.25,,,79.626625,3.1985884,2,11.023633,1.9000157,3.2099965,2.8896492,2.7517481,2.6613078,2.2489734,3.6009495,2.0796914,2.7233329,2.972007,,,3.7636855,1953,,2,7813,1953.25,2.7517481,2.7233329,.0078136921,.01843524,-.00563097,.032247782,-.015324116,.0072171688,-.004609108,1
1953.5,,,59.570908,3.1771734,2,11.021102,1.8938646,3.2007933,2.8840182,2.7305942,2.6631227,2.2710943,3.6065028,2.1128764,2.7210321,2.9728608,,,3.7255487,1953,,3,7814,1953.5,2.7305942,2.7210321,-.00563097,.0078136921,-.015324116,.01843524,-.004609108,.032247782,.0010259151,1
1953.75,,,70.705437,3.1956904,2,11.010972,1.8654746,3.2022586,2.8686941,2.6556334,2.6544385,2.2619715,3.6239941,2.0834336,2.7143636,2.924439,,,3.7173698,1953,,4,7815,1953.75,2.6556334,2.7143636,-.015324116,-.00563097,-.004609108,.0078136921,.0010259151,.01843524,.011274576,1
1954,,,85.949997,3.258661,1.8466667,11.006927,1.8338606,3.2118514,2.864085,2.6484418,2.6403422,2.2353764,3.6341329,2.0259089,2.7180004,2.8924222,,,3.7282443,1954,,1,7816,1954,2.6484418,2.7180004,-.004609108,-.015324116,.0010259151,-.00563097,.011274576,.0078136921,.019305468,1
1954.25,,,57.52206,3.3476205,1.54,11.001457,1.881143,3.2091892,2.8651109,2.6461039,2.6561251,2.2263517,3.6410539,2.00337,2.7309852,2.8884406,,,3.791436,1954,,2,7817,1954.25,2.6461039,2.7309852,.0010259151,-.004609108,.011274576,-.015324116,.019305468,-.00563097,.028169394,1
1954.5,,,52.298359,3.4263158,1.0266666,11.000856,1.8854016,3.2217517,2.8763855,2.6932073,2.6934102,2.2515023,3.6388485,2.0497551,2.7444465,2.893415,,,3.8505518,1954,,3,7818,1954.5,2.6932073,2.7444465,.011274576,.0010259151,.019305468,-.004609108,.028169394,-.015324116,.016147852,0
1954.75,,,53.614735,3.5118222,.98666668,11.006218,1.9450526,3.2384431,2.8956909,2.7360544,2.7150919,2.2501333,3.634608,2.0474348,2.7652495,2.9207196,,,3.9112427,1954,,4,7819,1954.75,2.7360544,2.7652495,.019305468,.011274576,.028169394,.0010259151,.016147852,-.004609108,.013338327,0
1955,,,68.300575,3.5916018,1.3433334,11.015585,2.0311701,3.2487841,2.9238603,2.8312702,2.7526412,2.2669578,3.6650989,2.0565567,2.7874157,2.9732735,,,3.9821832,1955,,1,7820,1955,2.8312702,2.7874157,.028169394,.019305468,.016147852,.011274576,.013338327,.0010259151,.0060329437,0
1955.25,,,44.715725,3.6472752,1.5,11.029119,2.0839314,3.2670562,2.9400082,2.8900383,2.7933712,2.3244443,3.6896291,2.1413593,2.806386,3.0158935,,,3.9964561,1955,,2,7821,1955.25,2.8900383,2.806386,.016147852,.028169394,.013338327,.019305468,.0060329437,.011274576,-.0038964748,0
1955.5,,,40.405499,3.7645614,1.9400001,11.046963,2.1157734,3.2737427,2.9533465,2.9052055,2.8158278,2.3727639,3.722266,2.2021015,2.8186371,3.031147,,,3.9749415,1955,,3,7822,1955.5,2.9052055,2.8186371,.013338327,.016147852,.0060329437,.028169394,-.0038964748,.019305468,.0082426071,0
1955.75,,,43.073734,3.7868943,2.3566666,11.055799,2.0891442,3.2938719,2.9593794,2.9281492,2.8198302,2.4022493,3.7466767,2.2308743,2.8311524,3.0546169,,,3.932061,1955,,4,7823,1955.75,2.9281492,2.8311524,.0060329437,.013338327,-.0038964748,.016147852,.0082426071,.028169394,-.0008263588,0
1956,,,66.894882,3.8140182,2.4833333,11.059748,2.0422587,3.3050902,2.955483,2.8992214,2.8030574,2.389863,3.7772565,2.1799653,2.8327427,3.0584025,,,3.9061658,1956,,1,7824,1956,2.8992214,2.8327427,-.0038964748,.0060329437,.0082426071,.013338327,-.0008263588,.016147852,.016246319,0
1956.25,,,44.186428,3.8489995,2.6933334,11.062959,2.0436847,3.3025918,2.9637256,2.8913157,2.8132508,2.4076655,3.812269,2.182111,2.8360915,3.054173,,,3.9009824,1956,,2,7825,1956.25,2.8913157,2.8360915,.0082426071,-.0038964748,-.0008263588,.0060329437,.016246319,.013338327,.0063848495,0
1956.5,,,41.239323,3.8717966,2.8099999,11.065861,2.0259089,3.3032537,2.9628992,2.8823397,2.8137906,2.4176979,3.8185692,2.1921005,2.8383179,3.0483642,,,3.8819141,1956,,3,7826,1956.5,2.8823397,2.8383179,-.0008263588,.0082426071,.016246319,-.0038964748,.0063848495,.0060329437,-.0022249222,0
1956.75,,,55.24926,3.8318429,2.9266667,11.064975,2.0574515,3.3112361,2.9791455,2.8730559,2.8091013,2.4177871,3.8161948,2.1896403,2.852035,3.0845168,,,3.8669,1956,,4,7827,1956.75,2.8730559,2.852035,.016246319,-.0008263588,.0063848495,.0082426071,-.0022249222,-.0038964748,.0097231865,0
1957,,,58.495186,3.7909806,2.9333334,11.06815,2.0756845,3.3172722,2.9855304,2.8573895,2.8084383,2.42312,3.8075509,2.207505,2.858881,3.0938988,,,3.8531008,1957,,1,7828,1957,2.8573895,2.858881,.0063848495,.016246319,-.0022249222,-.0008263588,.0097231865,.0082426071,-.010330915,0
1957.25,,,46.626011,3.8383217,3,11.067824,2.0518134,3.3210351,2.9833055,2.8563552,2.7997782,2.4210789,3.8068624,2.2037587,2.8606567,3.0812542,,,3.8291194,1957,,2,7829,1957.25,2.8563552,2.8606567,-.0022249222,.0063848495,.0097231865,.016246319,-.010330915,-.0008263588,-.026226282,0
1957.5,,,47.012077,3.8302214,3.2333333,11.069855,2.0448501,3.3348083,2.9930286,2.87903,2.8099446,2.4410417,3.807018,2.2384732,2.8685236,3.0849369,,,3.8158646,1957,,3,7830,1957.5,2.87903,2.8685236,.0097231865,-.0022249222,-.010330915,.0063848495,-.026226282,.016246319,.0065310001,1
1957.75,,,48.003792,3.7045958,3.2533333,11.064743,2.0331359,3.3282683,2.9826977,2.7990482,2.7931263,2.4176979,3.8013148,2.1980021,2.868921,3.0417285,,,3.8145425,1957,,4,7831,1957.75,2.7990482,2.868921,-.010330915,.0097231865,-.026226282,-.0022249222,.0065310001,.0063848495,.022881508,1
1958,,,58.953003,3.7255807,1.8633333,11.050085,1.9643112,3.3191917,2.9564714,2.7290938,2.7350817,2.3519466,3.7823925,2.0854237,2.8550899,2.983752,,,3.7744377,1958,,1,7832,1958,2.7290938,2.8550899,-.026226282,-.010330915,.0065310001,.0097231865,.022881508,-.0022249222,.023109913,1
1958.25,,,60.926903,3.7746978,.94,11.046833,1.9489056,3.3282323,2.9630024,2.7087166,2.7101147,2.314316,3.7486801,2.0328739,2.863286,2.9668427,,,3.7780116,1958,,2,7833,1958.25,2.7087166,2.863286,.0065310001,-.026226282,.022881508,-.010330915,.023109913,.0097231865,.01843071,1
1958.5,,,44.362553,3.8613546,1.3233333,11.050558,1.9693476,3.346354,2.985884,2.7826629,2.7250385,2.3037844,3.7255728,2.0224743,2.8796477,3.0184789,,,3.8476124,1958,,3,7834,1958.5,2.7826629,2.8796477,.022881508,.0065310001,.023109913,-.026226282,.01843071,-.010330915,.024026155,0
1958.75,,,45.551754,3.9570272,2.1633334,11.058764,2.0053914,3.3599935,3.0089939,2.8644841,2.7826009,2.3406513,3.7409024,2.075057,2.8929796,3.062505,,,3.9466176,1958,,4,7835,1958.75,2.8644841,2.8929796,.023109913,.022881508,.01843071,.0065310001,.024026155,-.026226282,-.0019407272,0
1959,,,45.184746,4.0165763,2.5699999,11.065688,2.0582178,3.3729351,3.0274246,2.9175546,2.8398385,2.3712714,3.7373838,2.1287079,2.910991,3.1055043,,,4.0535746,1959,,1,7836,1959,2.9175546,2.910991,.01843071,.023109913,.024026155,.022881508,-.0019407272,.0065310001,.0039250851,0
1959.25,,,37.763393,4.0518684,3.0833335,11.078629,2.0951917,3.3811648,3.0514507,2.9924769,2.8702257,2.3997118,3.7678754,2.1582527,2.9263287,3.15293,,,4.0878906,1959,,2,7837,1959.25,2.9924769,2.9263287,.024026155,.01843071,-.0019407272,.023109913,.0039250851,.022881508,.022032261,0
1959.5,,,43.038452,4.0727153,3.5766666,11.080216,2.114326,3.3850002,3.04951,2.9256852,2.8807702,2.4262176,3.7971733,2.1903119,2.9367251,3.1110568,,,4.0690098,1959,,3,7838,1959.5,2.9256852,2.9367251,-.0019407272,.024026155,.0039250851,.01843071,.022032261,.023109913,-.0037930012,0
1959.75,,,39.302002,4.0562387,3.99,11.081011,2.0654693,3.3911808,3.0534351,2.9577188,2.8690913,2.4234743,3.7895389,2.1882958,2.9378383,3.1155167,,,4.0402932,1959,,4,7839,1959.75,2.9577188,2.9378383,.0039250851,-.0019407272,.022032261,.024026155,-.0037930012,.01843071,.002499342,0
1960,,,51.883541,4.0299592,3.9333334,11.085401,2.0970359,3.3936691,3.0754673,3.0535295,2.901916,2.4576211,3.8304224,2.2223506,2.9473295,3.1744831,,,4.0705299,1960,,1,7840,1960,3.0535295,2.9473295,.022032261,.0039250851,-.0037930012,-.0019407272,.002499342,.024026155,-.012185574,0
1960.25,,,46.042034,4.0264707,3.6966667,11.098338,2.1195033,3.4045253,3.0716743,2.9556913,2.8835709,2.4721591,3.8422012,2.239006,2.9598978,3.152554,,,3.9851062,1960,,2,7841,1960.25,2.9556913,2.9598978,-.0037930012,.022032261,.002499342,.0039250851,-.012185574,-.0019407272,.0067622662,1
1960.5,,,48.98954,4.0202031,2.9366667,11.097765,2.1115456,3.3986609,3.0741737,2.9531379,2.8619151,2.4544475,3.8441081,2.1948886,2.9558995,3.1359804,,,3.9547758,1960,,3,7842,1960.5,2.9531379,2.9558995,.002499342,-.0037930012,-.012185574,.022032261,.0067622662,.0039250851,.018420935,1
1960.75,,,51.869789,4.0131111,2.2966666,11.094974,2.0861688,3.3993623,3.0619881,2.8357396,2.8599124,2.4521251,3.8814607,2.1590612,2.9571993,3.1114993,,,3.9537406,1960,,4,7843,1960.75,2.8357396,2.9571993,-.012185574,.002499342,.0067622662,-.0037930012,.018420935,.022032261,.016562939,1
1961,,,47.783802,4.1267366,2.0033333,11.093431,2.0295947,3.4052558,3.0687504,2.8613434,2.8513999,2.4377277,3.8769138,2.1259673,2.9569395,3.096334,,,3.9577992,1961,,1,7844,1961,2.8613434,2.9569395,.0067622662,-.012185574,.018420935,.002499342,.016562939,-.0037930012,.02003932,1
